m,scenario,effect,segment_length,split_fraction,n_left,n_right,total_length,detector,population_gain,expected_gain_total,mean_raw_gain,mean_score,sd_score,critical_value,null_rate_zero_threshold,power_zero_threshold,power_calibrated,shift_accuracy,n_alt,n_null,alpha,optimizer_failures,seed,pattern_000,pattern_001,pattern_010,pattern_011,pattern_100,pattern_101,pattern_110,pattern_111
4,exact_orbit,0.08,1600,0.5,1600,1600,3200,shared_orbit,0.0015974436359436073,5.111819635019543,4.950760888918498,3.852148600250388,3.3280067517369374,-0.2856327799874545,0.039,0.892,0.914,0.96,500,1000,0.05,0,2811422237,38,62,2,19,3,6,0,370
4,exact_orbit,0.08,3200,0.5,3200,3200,6400,full,0.0015974436359439542,10.223639270041307,11.498516413455542,0.4318780511137289,4.81169653480497,-7.173279951269045,0.0,0.5,0.98,,500,1000,0.05,0,3669995875,2,3,0,5,0,1,0,489
4,exact_orbit,0.08,3200,0.5,3200,3200,6400,fundamental,0.0015974436359436073,10.223639270039087,10.988798693379394,3.6110397851515197,4.768285885141341,-4.523091078076064,0.0,0.764,0.988,,500,1000,0.05,0,3669995875,2,3,0,5,0,1,0,489
4,exact_orbit,0.08,3200,0.5,3200,3200,6400,shared_orbit,0.0015974436359436073,10.223639270039087,9.985323951137449,8.88671166246934,4.776944832708253,-2.780101806378471,0.009,0.98,0.996,0.996,500,1000,0.05,0,3669995875,2,3,0,5,0,1,0,489
4,exact_orbit,0.12,100,0.5,100,100,200,full,0.003587081345475359,0.7174162690950718,2.2578041155302255,-3.610230392611997,1.8161667889472768,-1.8999515180435704,0.009,0.046,0.154,,500,1000,0.05,0,4190121846,401,8,6,8,16,2,5,54
4,exact_orbit,0.12,100,0.5,100,100,200,fundamental,0.0035870813454754735,0.7174162690950947,1.6916762671809538,-2.220346738247193,1.6491824616322643,-0.8381600194769812,0.024,0.098,0.146,,500,1000,0.05,0,4190121846,401,8,6,8,16,2,5,54
4,exact_orbit,0.12,100,0.5,100,100,200,shared_orbit,0.0035870813454754735,0.7174162690950947,1.0542468817280168,-0.04436540694009298,1.6818775683572353,1.3729503635600484,0.183,0.416,0.144,0.57,500,1000,0.05,0,4190121846,401,8,6,8,16,2,5,54
4,exact_orbit,0.12,200,0.5,200,200,400,full,0.003587081345475359,1.4348325381901437,2.91886535594623,-3.9888899230359067,2.2024743215737987,-3.0834479976206524,0.003,0.06,0.262,,500,1000,0.05,0,248054149,296,25,3,45,15,1,1,114
4,exact_orbit,0.12,200,0.5,200,200,400,fundamental,0.0035870813454754735,1.4348325381901894,2.411635356879428,-2.1935348291086627,2.0637363287115855,-1.6618922922620145,0.006,0.126,0.326,,500,1000,0.05,0,248054149,296,25,3,45,15,1,1,114
4,exact_orbit,0.12,200,0.5,200,200,400,shared_orbit,0.0035870813454754735,1.4348325381901894,1.6849343692750156,0.5863220806069057,2.1293921278735146,1.0781501364684207,0.134,0.568,0.37,0.742,500,1000,0.05,0,248054149,296,25,3,45,15,1,1,114
4,exact_orbit,0.12,400,0.5,400,400,800,full,0.003587081345475359,2.8696650763802873,4.541034332756201,-3.4064417170658534,2.8050968754046264,-4.06599623129102,0.002,0.104,0.538,,500,1000,0.05,0,2651981640,136,54,8,33,3,3,9,254
4,exact_orbit,0.12,400,0.5,400,400,800,fundamental,0.0035870813454754735,2.869665076380379,4.065895335106494,-1.2324220314415424,2.7049486279458437,-2.3700583553864645,0.007,0.262,0.608,,500,1000,0.05,0,2651981640,136,54,8,33,3,3,9,254
4,exact_orbit,0.12,400,0.5,400,400,800,shared_orbit,0.0035870813454754735,2.869665076380379,3.212151071473891,2.1135387828057803,2.743331630227199,0.6395577725366455,0.082,0.78,0.688,0.862,500,1000,0.05,0,2651981640,136,54,8,33,3,3,9,254
4,exact_orbit,0.12,800,0.5,800,800,1600,full,0.003587081345475359,5.739330152760575,7.4154565943476936,-1.571740226314279,3.5345839835482686,-4.915974170729294,0.0,0.298,0.838,,500,1000,0.05,0,452374243,22,33,2,24,0,3,1,415
4,exact_orbit,0.12,800,0.5,800,800,1600,fundamental,0.0035870813454754735,5.739330152760758,6.9465329326209115,0.9550683855129298,3.510820223735122,-2.918082838464117,0.002,0.55,0.884,,500,1000,0.05,0,452374243,22,33,2,24,0,3,1,415
4,exact_orbit,0.12,800,0.5,800,800,1600,shared_orbit,0.0035870813454754735,5.739330152760758,5.978722630605892,4.880110341937783,3.560869684117196,-0.624300453144033,0.027,0.912,0.95,0.956,500,1000,0.05,0,452374243,22,33,2,24,0,3,1,415
4,exact_orbit,0.12,1600,0.5,1600,1600,3200,full,0.003587081345475359,11.47866030552115,13.245447552864263,3.2185299613623757,5.20766501851653,-6.088830485039626,0.0,0.714,0.984,,500,1000,0.05,0,1430597957,0,5,0,3,0,0,0,492
4,exact_orbit,0.12,1600,0.5,1600,1600,3200,fundamental,0.0035870813454754735,11.478660305521515,12.738908303563052,6.054296575895125,5.149080039208692,-3.7397058814828608,0.001,0.898,0.99,,500,1000,0.05,0,1430597957,0,5,0,3,0,0,0,492
4,exact_orbit,0.12,1600,0.5,1600,1600,3200,shared_orbit,0.0035870813454754735,11.478660305521515,11.733123298524749,10.63451100985664,5.068383219994229,-3.4664271533285413,0.006,0.99,1.0,0.994,500,1000,0.05,0,1430597957,0,5,0,3,0,0,0,492
4,exact_orbit,0.12,3200,0.5,3200,3200,6400,full,0.003587081345475359,22.9573206110423,25.342417637881734,14.275779275539918,6.838326106077233,-7.25980007233445,0.0,0.994,1.0,,500,1000,0.05,0,3189700853,0,0,0,0,0,0,0,500
4,exact_orbit,0.12,3200,0.5,3200,3200,6400,fundamental,0.0035870813454754735,22.95732061104303,24.851417795522433,17.473658887294565,6.768174442610836,-4.4674918698733705,0.0,0.998,1.0,,500,1000,0.05,0,3189700853,0,0,0,0,0,0,0,500
4,exact_orbit,0.12,3200,0.5,3200,3200,6400,shared_orbit,0.0035870813454754735,22.95732061104303,23.909416787622444,22.810804498954333,6.691295362830771,-11.13185026485934,0.0,1.0,1.0,1.0,500,1000,0.05,0,3189700853,0,0,0,0,0,0,0,500
4,exact_orbit,0.18,100,0.5,100,100,200,full,0.008034859161396372,1.6069718322792743,3.1520741839128994,-2.7159603242293224,2.266739611439731,-2.1153313636758124,0.006,0.118,0.324,,500,1000,0.05,0,604105206,267,29,5,37,14,2,1,145
4,exact_orbit,0.18,100,0.5,100,100,200,fundamental,0.008034859161396346,1.6069718322792692,2.6489120306825216,-1.2631109747456253,2.170747592867062,-1.1690572618121218,0.012,0.218,0.376,,500,1000,0.05,0,604105206,267,29,5,37,14,2,1,145
4,exact_orbit,0.18,100,0.5,100,100,200,shared_orbit,0.008034859161396346,1.6069718322792692,1.8920019160766188,0.7933896274085089,2.201401055005829,0.9010700995459591,0.124,0.606,0.426,0.804,500,1000,0.05,0,604105206,267,29,5,37,14,2,1,145
4,exact_orbit,0.18,200,0.5,200,200,400,full,0.008034859161396372,3.2139436645585486,4.5230336475737944,-2.3847216314083424,2.5924769118806408,-3.1085751149240934,0.001,0.18,0.544,,500,1000,0.05,0,1563635273,117,63,6,42,6,5,7,254
4,exact_orbit,0.18,200,0.5,200,200,400,fundamental,0.008034859161396346,3.2139436645585384,4.0089880957272515,-0.5961820902608395,2.543548376874503,-1.7967216137011706,0.008,0.38,0.618,,500,1000,0.05,0,1563635273,117,63,6,42,6,5,7,254
4,exact_orbit,0.18,200,0.5,200,200,400,shared_orbit,0.008034859161396346,3.2139436645585384,3.1483715526305223,2.0497592639624127,2.6769228661920836,0.23498366587915354,0.071,0.76,0.728,0.914,500,1000,0.05,0,1563635273,117,63,6,42,6,5,7,254
4,exact_orbit,0.18,400,0.5,400,400,800,full,0.008034859161396372,6.427887329117097,7.861090100622949,-0.08638594919910574,3.716906380479293,-4.1228365349753595,0.001,0.432,0.86,,500,1000,0.05,0,2095623961,14,24,1,31,0,0,4,426
4,exact_orbit,0.18,400,0.5,400,400,800,fundamental,0.008034859161396346,6.427887329117077,7.375937857733622,2.0776204911855856,3.6746920351642642,-2.3665764080661402,0.003,0.688,0.924,,500,1000,0.05,0,2095623961,14,24,1,31,0,0,4,426
4,exact_orbit,0.18,400,0.5,400,400,800,shared_orbit,0.008034859161396346,6.427887329117077,6.331050130974141,5.232437842306032,3.7306752735417006,-0.9785232827322854,0.021,0.928,0.962,0.978,500,1000,0.05,0,2095623961,14,24,1,31,0,0,4,426
4,exact_orbit,0.18,800,0.5,800,800,1600,full,0.008034859161396372,12.855774658234195,14.722630863634906,5.735434042972932,5.584909373401264,-5.078113557290033,0.0,0.838,0.994,,500,1000,0.05,0,2437907513,0,0,0,3,0,0,0,497
4,exact_orbit,0.18,800,0.5,800,800,1600,fundamental,0.008034859161396346,12.855774658234154,14.19343847028798,8.201973923179997,5.5796388106062595,-3.0313763326525,0.003,0.95,1.0,,500,1000,0.05,0,2437907513,0,0,0,3,0,0,0,497
4,exact_orbit,0.18,800,0.5,800,800,1600,shared_orbit,0.008034859161396346,12.855774658234154,13.176869569570485,12.078257280902374,5.538964390265872,-4.808570799416603,0.002,0.994,1.0,0.996,500,1000,0.05,0,2437907513,0,0,0,3,0,0,0,497
4,exact_orbit,0.18,1600,0.5,1600,1600,3200,full,0.008034859161396372,25.71154931646839,27.40548348537593,17.378565893874043,7.197824136072929,-6.204430290969913,0.0,0.998,1.0,,500,1000,0.05,0,3571104684,0,0,0,0,0,0,0,500
4,exact_orbit,0.18,1600,0.5,1600,1600,3200,fundamental,0.008034859161396346,25.711549316468307,26.87672999882142,20.192118271153497,7.202619851100327,-3.8132993468095275,0.001,1.0,1.0,,500,1000,0.05,0,3571104684,0,0,0,0,0,0,0,500
4,exact_orbit,0.18,1600,0.5,1600,1600,3200,shared_orbit,0.008034859161396346,25.711549316468307,25.859330551291336,24.760718262623225,7.235170042621884,-12.91741911965545,0.001,1.0,1.0,1.0,500,1000,0.05,0,3571104684,0,0,0,0,0,0,0,500
4,exact_orbit,0.18,3200,0.5,3200,3200,6400,full,0.008034859161396372,51.42309863293678,52.84907302933621,41.782434666994405,9.592557835530895,-6.996556974569806,0.0,1.0,1.0,,500,1000,0.05,0,1646831782,0,0,0,0,0,0,0,500
4,exact_orbit,0.18,3200,0.5,3200,3200,6400,fundamental,0.008034859161396346,51.423098632936615,52.311139841559005,44.93338093333114,9.580506230811633,-4.347483879312236,0.001,1.0,1.0,,500,1000,0.05,0,1646831782,0,0,0,0,0,0,0,500
4,exact_orbit,0.18,3200,0.5,3200,3200,6400,shared_orbit,0.008034859161396346,51.423098632936615,51.39078344809465,50.29217115942654,9.640026695585734,-33.89820306369819,0.0,1.0,1.0,1.0,500,1000,0.05,0,1646831782,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,100,0.5,100,100,200,full,0.015384205761507966,3.076841152301593,4.697870052857963,-1.1701644552842583,2.7507026385516458,-1.8799887194520633,0.008,0.302,0.54,,500,1000,0.05,0,122881229,123,70,3,34,7,12,2,249
4,exact_orbit,0.25,100,0.5,100,100,200,fundamental,0.015384205761508118,3.0768411523016237,4.198657278610376,0.2866342731822291,2.698156961169327,-0.7330427142715843,0.021,0.468,0.576,,500,1000,0.05,0,122881229,123,70,3,34,7,12,2,249
4,exact_orbit,0.25,100,0.5,100,100,200,shared_orbit,0.015384205761508118,3.0768411523016237,3.340738359949517,2.2421260712814073,2.7129710706828907,0.4793449929672964,0.085,0.796,0.73,0.868,500,1000,0.05,0,122881229,123,70,3,34,7,12,2,249
4,exact_orbit,0.25,200,0.5,200,200,400,full,0.015384205761507966,6.153682304603186,7.585314309690912,0.677559030708776,3.708243973315687,-2.9558160080593154,0.003,0.494,0.868,,500,1000,0.05,0,177894486,22,26,1,17,1,2,0,431
4,exact_orbit,0.25,200,0.5,200,200,400,fundamental,0.015384205761508118,6.153682304603247,7.103661293157911,2.4984911071698197,3.6340785263004824,-1.5278949121700593,0.013,0.758,0.898,,500,1000,0.05,0,177894486,22,26,1,17,1,2,0,431
4,exact_orbit,0.25,200,0.5,200,200,400,shared_orbit,0.015384205761508118,6.153682304603247,6.148232088926838,5.049619800258728,3.687984259426828,-0.5946767368666908,0.029,0.934,0.952,0.966,500,1000,0.05,0,177894486,22,26,1,17,1,2,0,431
4,exact_orbit,0.25,400,0.5,400,400,800,full,0.015384205761507966,12.307364609206372,13.613402996908174,5.665926947086118,5.270519793797045,-4.1268670731659505,0.002,0.86,0.996,,500,1000,0.05,0,168190879,0,1,0,1,0,0,0,498
4,exact_orbit,0.25,400,0.5,400,400,800,fundamental,0.015384205761508118,12.307364609206495,13.142661409464825,7.84434404291679,5.27716686920174,-2.4721203841105135,0.006,0.958,0.998,,500,1000,0.05,0,168190879,0,1,0,1,0,0,0,498
4,exact_orbit,0.25,400,0.5,400,400,800,shared_orbit,0.015384205761508118,12.307364609206495,12.193343844442026,11.094731555773917,5.234688346649484,-4.47164166400029,0.005,0.994,1.0,0.996,500,1000,0.05,0,168190879,0,1,0,1,0,0,0,498
4,exact_orbit,0.25,800,0.5,800,800,1600,full,0.015384205761507966,24.614729218412744,25.717986320816532,16.73078950015456,6.825559115634839,-5.073672828758243,0.0,0.996,1.0,,500,1000,0.05,0,778321850,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,800,0.5,800,800,1600,fundamental,0.015384205761508118,24.61472921841299,25.193294411500123,19.201829864392145,6.720930132828236,-3.1412788637775444,0.004,1.0,1.0,,500,1000,0.05,0,778321850,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,800,0.5,800,800,1600,shared_orbit,0.015384205761508118,24.61472921841299,24.20340963322496,23.10479734455685,6.779927950913704,-11.445451517372193,0.0,1.0,1.0,1.0,500,1000,0.05,0,778321850,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,1600,0.5,1600,1600,3200,full,0.015384205761507966,49.22945843682549,50.64109839210664,40.61418080060475,9.685271646411639,-6.026843830285589,0.0,1.0,1.0,,500,1000,0.05,0,3229872171,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,1600,0.5,1600,1600,3200,fundamental,0.015384205761508118,49.22945843682598,50.11352859061504,43.42891686294711,9.711861502302563,-3.868579307075107,0.001,1.0,1.0,,500,1000,0.05,0,3229872171,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,1600,0.5,1600,1600,3200,shared_orbit,0.015384205761508118,49.22945843682598,49.12465514667521,48.02604285800709,9.790589380985955,-31.668420091544423,0.0,1.0,1.0,1.0,500,1000,0.05,0,3229872171,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,3200,0.5,3200,3200,6400,full,0.015384205761507966,98.45891687365098,99.6926021582895,88.6259637959477,14.610874418822796,-7.05810504557919,0.0,1.0,1.0,,500,1000,0.05,0,2786863143,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,3200,0.5,3200,3200,6400,fundamental,0.015384205761508118,98.45891687365196,99.2074768417477,91.82971793351983,14.587316111065187,-4.277311381256837,0.001,1.0,1.0,,500,1000,0.05,0,2786863143,0,0,0,0,0,0,0,500
4,exact_orbit,0.25,3200,0.5,3200,3200,6400,shared_orbit,0.015384205761508118,98.45891687365196,98.21714586861202,97.11853357994389,14.623346549047147,-72.5160352115783,0.0,1.0,1.0,1.0,500,1000,0.05,0,2786863143,0,0,0,0,0,0,0,500
4,higher_mode,0.08,100,0.5,100,100,200,full,0.002306642154298446,0.46132843085968916,2.0055448325014593,-3.8624896756407634,1.6097108234876103,-2.0215184319504313,0.01,0.032,0.12,,500,1000,0.05,0,3017446457,429,3,1,7,47,2,2,9
4,higher_mode,0.08,100,0.5,100,100,200,fundamental,1.4672926138326048e-05,0.0029345852276652096,0.9955356531774632,-2.9164873522506842,0.9866787775745395,-0.7436049414446524,0.023,0.016,0.038,,500,1000,0.05,0,3017446457,429,3,1,7,47,2,2,9
4,higher_mode,0.08,100,0.5,100,100,200,shared_orbit,-0.0015900836962772225,-0.3180167392554445,0.37832507770370455,-0.7202872109644052,1.125699904214088,1.2482392401694231,0.196,0.208,0.042,,500,1000,0.05,0,3017446457,429,3,1,7,47,2,2,9
4,higher_mode,0.08,200,0.5,200,200,400,full,0.002306642154298446,0.9226568617193783,2.2814252067334344,-4.626330072248702,1.7335710334015557,-3.0047644916259344,0.002,0.018,0.144,,500,1000,0.05,0,3580914185,415,4,2,7,51,3,4,14
4,higher_mode,0.08,200,0.5,200,200,400,fundamental,1.4672926138326048e-05,0.005869170455330419,0.9681613749223673,-3.637008811065724,0.9518279337152983,-1.6328701011144817,0.01,0.006,0.054,,500,1000,0.05,0,3580914185,415,4,2,7,51,3,4,14
4,higher_mode,0.08,200,0.5,200,200,400,shared_orbit,-0.0015900836962772225,-0.636033478510889,0.15716727263788358,-0.9414450160302262,1.2619881558689667,1.2287014892252135,0.188,0.18,0.056,,500,1000,0.05,0,3580914185,415,4,2,7,51,3,4,14
4,higher_mode,0.08,400,0.5,400,400,800,full,0.002306642154298446,1.8453137234387567,3.327134350245174,-4.6203416995768825,2.199406066456471,-3.9321823657038486,0.003,0.044,0.306,,500,1000,0.05,0,2112628948,340,3,1,3,127,4,6,16
4,higher_mode,0.08,400,0.5,400,400,800,fundamental,1.4672926138326048e-05,0.011738340910660838,1.0006058537137992,-4.297711512834236,1.0070371405088492,-2.283375736890622,0.003,0.004,0.052,,500,1000,0.05,0,2112628948,340,3,1,3,127,4,6,16
4,higher_mode,0.08,400,0.5,400,400,800,shared_orbit,-0.0015900836962772225,-1.272066957021778,-0.3727513082512055,-1.4713635969193155,1.593434225950906,1.0127592894926327,0.13,0.17,0.052,,500,1000,0.05,0,2112628948,340,3,1,3,127,4,6,16
4,higher_mode,0.08,800,0.5,800,800,1600,full,0.002306642154298446,3.6906274468775133,5.036749546072342,-3.9504472745896306,2.823022484686334,-4.87188839760787,0.0,0.096,0.576,,500,1000,0.05,0,3831847975,210,2,0,0,259,9,6,14
4,higher_mode,0.08,800,0.5,800,800,1600,fundamental,1.4672926138326048e-05,0.023476681821321677,0.9720736784265346,-5.019390868681446,1.0192998357556264,-2.812100078585801,0.004,0.002,0.04,,500,1000,0.05,0,3831847975,210,2,0,0,259,9,6,14
4,higher_mode,0.08,800,0.5,800,800,1600,shared_orbit,-0.0015900836962772225,-2.544133914043556,-1.2775537798855212,-2.376166068553631,1.868024523070295,0.6872142170071218,0.088,0.09,0.05,,500,1000,0.05,0,3831847975,210,2,0,0,259,9,6,14
4,higher_mode,0.08,1600,0.5,1600,1600,3200,full,0.002306642154298446,7.381254893755027,8.847692103347205,-1.1792254881546842,4.009713127676141,-6.164803500837525,0.0,0.354,0.904,,500,1000,0.05,0,4192530963,48,0,0,0,405,30,8,9
4,higher_mode,0.08,1600,0.5,1600,1600,3200,fundamental,1.4672926138326048e-05,0.04695336364264335,0.9892968233596039,-5.695314904308323,0.9748271768190424,-3.5399066290317034,0.002,0.002,0.034,,500,1000,0.05,0,4192530963,48,0,0,0,405,30,8,9
4,higher_mode,0.08,1600,0.5,1600,1600,3200,shared_orbit,-0.0015900836962772225,-5.088267828087112,-3.2441033728745206,-4.342715661542631,2.570299293989355,-0.8356002313832416,0.027,0.04,0.078,,500,1000,0.05,0,4192530963,48,0,0,0,405,30,8,9
4,higher_mode,0.08,3200,0.5,3200,3200,6400,full,0.002306642154298446,14.762509787510053,16.124949316801434,5.058310954459621,5.684015941048011,-7.222495669898102,0.0,0.804,0.998,,500,1000,0.05,0,3524597338,1,0,0,0,441,26,16,16
4,higher_mode,0.08,3200,0.5,3200,3200,6400,fundamental,1.4672926138326048e-05,0.0939067272852867,1.0583263497136286,-6.319432558514247,1.0701197242737117,-4.4816579175117255,0.0,0.002,0.064,,500,1000,0.05,0,3524597338,1,0,0,0,441,26,16,16
4,higher_mode,0.08,3200,0.5,3200,3200,6400,shared_orbit,-0.0015900836962772225,-10.176535656174224,-7.594061521634346,-8.692673810302455,3.550967684041433,-3.5193191876298355,0.004,0.008,0.084,,500,1000,0.05,0,3524597338,1,0,0,0,441,26,16,16
4,higher_mode,0.12,100,0.5,100,100,200,full,0.005174799437569965,1.0349598875139931,2.456831872651388,-3.411202635490835,1.960844704144356,-1.553179354632169,0.018,0.072,0.142,,500,1000,0.05,0,228398918,424,2,2,1,56,5,1,9
4,higher_mode,0.12,100,0.5,100,100,200,fundamental,7.35070587114528e-05,0.01470141174229056,0.9878115566674102,-2.9242114487607367,1.02127490378986,-0.6331315963936612,0.029,0.016,0.026,,500,1000,0.05,0,228398918,424,2,2,1,56,5,1,9
4,higher_mode,0.12,100,0.5,100,100,200,shared_orbit,-0.003550063195489006,-0.7100126390978012,0.10396227619742024,-0.9946500124706895,1.2151988167805734,1.2142310132242617,0.172,0.158,0.034,,500,1000,0.05,0,228398918,424,2,2,1,56,5,1,9
4,higher_mode,0.12,200,0.5,200,200,400,full,0.005174799437569965,2.0699197750279863,3.693704594743533,-3.214050684238604,2.4233353425279347,-3.023935749221579,0.004,0.102,0.41,,500,1000,0.05,0,951543025,291,3,1,0,168,10,12,15
4,higher_mode,0.12,200,0.5,200,200,400,fundamental,7.35070587114528e-05,0.02940282348458112,1.0686853737678828,-3.5364848122202086,1.0068833990806985,-1.6223618914352942,0.012,0.012,0.056,,500,1000,0.05,0,951543025,291,3,1,0,168,10,12,15
4,higher_mode,0.12,200,0.5,200,200,400,shared_orbit,-0.003550063195489006,-1.4200252781956024,-0.34450559962795363,-1.4431178882960638,1.4772381605611287,0.7458371489263389,0.107,0.138,0.056,,500,1000,0.05,0,951543025,291,3,1,0,168,10,12,15
4,higher_mode,0.12,400,0.5,400,400,800,full,0.005174799437569965,4.139839550055973,5.720282805233959,-2.227193244588095,3.0385845538917517,-3.675356502827409,0.002,0.2,0.642,,500,1000,0.05,0,414074923,176,2,1,0,272,16,14,19
4,higher_mode,0.12,400,0.5,400,400,800,fundamental,7.35070587114528e-05,0.05880564696916224,1.140988987426485,-4.157328379121551,1.2291010962989357,-2.0461771859953215,0.005,0.016,0.068,,500,1000,0.05,0,414074923,176,2,1,0,272,16,14,19
4,higher_mode,0.12,400,0.5,400,400,800,shared_orbit,-0.003550063195489006,-2.840050556391205,-1.427906083952741,-2.526518372620851,2.1648282212931935,0.5404877625863354,0.075,0.108,0.074,,500,1000,0.05,0,414074923,176,2,1,0,272,16,14,19
4,higher_mode,0.12,800,0.5,800,800,1600,full,0.005174799437569965,8.279679100111945,10.003355713739719,1.0161588930777454,4.634511776597204,-5.146685543099773,0.0,0.534,0.94,,500,1000,0.05,0,250024232,29,1,0,0,409,32,12,17
